시군구_코드,도로_일련번호,법정동_일련번호,도로_명,영문_도로_명,시도_명,시군구_명,법정동_구분,법정동_코드,법정동_명,상위_도로_일련번호,상위_도로_명,새주소_사용여부,변경_이력_사유_코드,변경_이력_정보,법정동_번호,도로_코드
11110,4100080,0,명륜3길,Myeongnyun 3-gil,서울특별시,종로구,2,0,,,,0,,,,111104100080 
11110,4100081,1,명륜4가길,Myeongnyun 4ga-gil,서울특별시,종로구,1,17301,명륜3가,,,0,,,173,111104100081 
11110,4100081,0,명륜4가길,Myeongnyun 4ga-gil,서울특별시,종로구,2,0,,,,0,,,,111104100081 
11110,4100082,1,명륜4길,Myeongnyun 4-gil,서울특별시,종로구,1,17301,명륜3가,,,0,,,173,111104100082 
11110,4100082,0,명륜4길,Myeongnyun 4-gil,서울특별시,종로구,2,0,,,,0,,,,111104100082 
11110,4100083,1,명륜4나길,Myeongnyun 4na-gil,서울특별시,종로구,1,17301,명륜3가,,,0,,,173,111104100083 
11110,4100083,0,명륜4나길,Myeongnyun 4na-gil,서울특별시,종로구,2,0,,,,0,,,,111104100083 
11110,4100084,1,명륜5길,Myeongnyun 5-gil,서울특별시,종로구,1,17301,명륜3가,,,0,,,173,111104100084 
11110,4100084,0,명륜5길,Myeongnyun 5-gil,서울특별시,종로구,2,0,,,,0,,,,111104100084 
11110,4100085,1,명륜6길,Myeongnyun 6-gil,서울특별시,종로구,1,17301,명륜3가,,,0,,,173,111104100085 
11110,4100085,0,명륜6길,Myeongnyun 6-gil,서울특별시,종로구,2,0,,,,0,,,,111104100085 
11110,4100086,1,명륜7길,Myeongnyun 7-gil,서울특별시,종로구,1,17001,명륜1가,,,0,,,170,111104100086 
11110,4100086,2,명륜7길,Myeongnyun 7-gil,서울특별시,종로구,1,17302,명륜3가,,,0,,,173,111104100086 
11110,4100086,0,명륜7길,Myeongnyun 7-gil,서울특별시,종로구,2,0,,,,0,,,,111104100086 
11110,4100087,1,명륜8길,Myeongnyun 8-gil,서울특별시,종로구,1,17301,명륜3가,,,0,,,173,111104100087 
11110,4100087,0,명륜8길,Myeongnyun 8-gil,서울특별시,종로구,2,0,,,,0,,,,111104100087 
11110,4100088,1,명륜9길,Myeongnyun 9-gil,서울특별시,종로구,1,17301,명륜3가,,,0,,,173,111104100088 
11110,4100088,0,명륜9길,Myeongnyun 9-gil,서울특별시,종로구,2,0,,,,0,,,,111104100088 
11110,4100089,1,명륜길,Myeongnyun-gil,서울특별시,종로구,1,17001,명륜1가,,,0,,,170,111104100089 
11110,4100089,2,명륜길,Myeongnyun-gil,서울특별시,종로구,1,17302,명륜3가,,,0,,,173,111104100089 
11110,4100089,0,명륜길,Myeongnyun-gil,서울특별시,종로구,2,0,,,,0,,,,111104100089 
11110,4100090,1,백석동1가길,Baekseokdong 1ga-gil,서울특별시,종로구,1,18401,부암동,,,0,,,184,111104100090 
11110,4100090,0,백석동1가길,Baekseokdong 1ga-gil,서울특별시,종로구,2,0,,,,0,,,,111104100090 
11110,4100091,1,백석동1길,Baekseokdong 1-gil,서울특별시,종로구,1,18401,부암동,,,0,,,184,111104100091 
11110,4100091,0,백석동1길,Baekseokdong 1-gil,서울특별시,종로구,2,0,,,,0,,,,111104100091 
11110,4100444,0,창신5마길,Changsin 5ma-gil,서울특별시,종로구,2,0,,,,0,,,,111104100444 
11110,4100445,1,창신6가길,Changsin 6ga-gil,서울특별시,종로구,1,17401,창신동,,,0,,,174,111104100445 
11110,4100392,0,지봉로8길,Jibong-ro 8-gil,서울특별시,종로구,2,0,,3005007,,0,,,,111104100392 
11110,4100394,1,진흥로21길,Jinheung-ro 21-gil,서울특별시,종로구,1,18201,구기동,3100020,,0,,,182,111104100394 
11110,4100394,0,진흥로21길,Jinheung-ro 21-gil,서울특별시,종로구,2,0,,3100020,,0,,,,111104100394 
11110,4100395,1,진흥로22가길,Jinheung-ro 22ga-gil,서울특별시,종로구,1,18201,구기동,3100020,,0,,,182,111104100395 
11110,4100395,2,진흥로22가길,Jinheung-ro 22ga-gil,서울특별시,종로구,1,18602,신영동,3100020,,0,,,186,111104100395 
11110,4100395,0,진흥로22가길,Jinheung-ro 22ga-gil,서울특별시,종로구,2,0,,3100020,,0,,,,111104100395 
11110,4100396,1,진흥로22길,Jinheung-ro 22-gil,서울특별시,종로구,1,18201,구기동,3100020,,0,,,182,111104100396 
11110,4100396,0,진흥로22길,Jinheung-ro 22-gil,서울특별시,종로구,2,0,,3100020,,0,,,,111104100396 
11110,4100397,1,진흥로22나길,Jinheung-ro 22na-gil,서울특별시,종로구,1,18201,구기동,3100020,,0,,,182,111104100397 
11110,4100397,0,진흥로22나길,Jinheung-ro 22na-gil,서울특별시,종로구,2,0,,3100020,,0,,,,111104100397 
11110,4100398,1,진흥로23길,Jinheung-ro 23-gil,서울특별시,종로구,1,18201,구기동,3100020,,0,,,182,111104100398 
11110,4100398,0,진흥로23길,Jinheung-ro 23-gil,서울특별시,종로구,2,0,,3100020,,0,,,,111104100398 
11110,4100399,1,진흥로25길,Jinheung-ro 25-gil,서울특별시,종로구,1,18201,구기동,3100020,,0,,,182,111104100399 
11110,4100399,0,진흥로25길,Jinheung-ro 25-gil,서울특별시,종로구,2,0,,3100020,,0,,,,111104100399 
11110,4100400,1,창경궁로11길,Changgyeonggung-ro 11-gil,서울특별시,종로구,1,15401,장사동,3005008,,0,,,154,111104100400 
11110,4100400,2,창경궁로11길,Changgyeonggung-ro 11-gil,서울특별시,종로구,1,15802,예지동,3005008,,0,,,158,111104100400 
11110,4100400,0,창경궁로11길,Changgyeonggung-ro 11-gil,서울특별시,종로구,2,0,,3005008,,0,,,,111104100400 
11110,4100401,1,창경궁로12길,Changgyeonggung-ro 12-gil,서울특별시,종로구,1,15801,예지동,3005008,,0,,,158,111104100401 
11110,4100401,0,창경궁로12길,Changgyeonggung-ro 12-gil,서울특별시,종로구,2,0,,3005008,,0,,,,111104100401 
11110,3100019,0,북악산로,Bugaksan-ro,서울특별시,종로구,2,0,,,,0,,,,111103100019 
11110,3100020,1,진흥로,Jinheung-ro,서울특별시,종로구,1,18201,구기동,,,0,,,182,111103100020 
11110,3100020,2,진흥로,Jinheung-ro,서울특별시,종로구,1,18602,신영동,,,0,,,186,111103100020 
11110,3100020,0,진흥로,Jinheung-ro,서울특별시,종로구,2,0,,,,0,,,,111103100020 
11110,4100042,0,대학로7길,Daehak-ro 7-gil,서울특별시,종로구,2,0,,3100002,,0,,,,111104100042 
11110,4100043,1,대학로8가길,Daehak-ro 8ga-gil,서울특별시,종로구,1,16801,동숭동,3100002,,0,,,168,111104100043 
11110,4100043,0,대학로8가길,Daehak-ro 8ga-gil,서울특별시,종로구,2,0,,3100002,,0,,,,111104100043 
11110,4100044,1,대학로8길,Daehak-ro 8-gil,서울특별시,종로구,1,16801,동숭동,3100002,,0,,,168,111104100044 
11110,4100044,0,대학로8길,Daehak-ro 8-gil,서울특별시,종로구,2,0,,3100002,,0,,,,111104100044 
11110,4100045,1,대학로9가길,Daehak-ro 9ga-gil,서울특별시,종로구,1,17201,명륜4가,3100002,,0,,,172,111104100045 
11110,4100045,0,대학로9가길,Daehak-ro 9ga-gil,서울특별시,종로구,2,0,,3100002,,0,,,,111104100045 
11110,4100046,1,대학로9길,Daehak-ro 9-gil,서울특별시,종로구,1,17201,명륜4가,3100002,,0,,,172,111104100046 
11110,4100046,0,대학로9길,Daehak-ro 9-gil,서울특별시,종로구,2,0,,3100002,,0,,,,111104100046 
11110,4100048,1,돈화문로10가길,Donhwamun-ro 10ga-gil,서울특별시,종로구,1,15201,봉익동,3100003,,0,,,152,111104100048 
11110,4100048,0,돈화문로10가길,Donhwamun-ro 10ga-gil,서울특별시,종로구,2,0,,3100003,,0,,,,111104100048 
11110,4100049,1,돈화문로10길,Donhwamun-ro 10-gil,서울특별시,종로구,1,15101,묘동,3100003,,0,,,151,111104100049 
11110,4100049,2,돈화문로10길,Donhwamun-ro 10-gil,서울특별시,종로구,1,15202,봉익동,3100003,,0,,,152,111104100049 
11110,4100049,0,돈화문로10길,Donhwamun-ro 10-gil,서울특별시,종로구,2,0,,3100003,,0,,,,111104100049 
11110,4100050,1,돈화문로11가길,Donhwamun-ro 11ga-gil,서울특별시,종로구,1,13001,와룡동,3100003,,0,,,130,111104100050 
11110,4100050,2,돈화문로11가길,Donhwamun-ro 11ga-gil,서울특별시,종로구,1,13202,운니동,3100003,,0,,,132,111104100050 
11110,4100050,3,돈화문로11가길,Donhwamun-ro 11ga-gil,서울특별시,종로구,1,13303,익선동,3100003,,0,,,133,111104100050 
11110,4100050,4,돈화문로11가길,Donhwamun-ro 11ga-gil,서울특별시,종로구,1,15104,묘동,3100003,,0,,,151,111104100050 
11110,4100050,5,돈화문로11가길,Donhwamun-ro 11ga-gil,서울특별시,종로구,1,15305,돈의동,3100003,,0,,,153,111104100050 
11110,3100021,9,청계천로,Cheonggyecheon-ro,서울특별시,종로구,1,11909,세종로,,,0,,,119,111103100021 
11110,3100021,1,청계천로,Cheonggyecheon-ro,서울특별시,종로구,1,12301,서린동,,,0,,,123,111103100021 
11110,3100021,2,청계천로,Cheonggyecheon-ro,서울특별시,종로구,1,13502,관철동,,,0,,,135,111103100021 
11110,3100021,3,청계천로,Cheonggyecheon-ro,서울특별시,종로구,1,15403,장사동,,,0,,,154,111103100021 
11110,3100021,4,청계천로,Cheonggyecheon-ro,서울특별시,종로구,1,15504,관수동,,,0,,,155,111103100021 
11110,3100021,5,청계천로,Cheonggyecheon-ro,서울특별시,종로구,1,15805,예지동,,,0,,,158,111103100021 
11110,3100021,6,청계천로,Cheonggyecheon-ro,서울특별시,종로구,1,16306,종로5가,,,0,,,163,111103100021 
11110,3100021,7,청계천로,Cheonggyecheon-ro,서울특별시,종로구,1,17407,창신동,,,0,,,174,111103100021 
11110,3100021,8,청계천로,Cheonggyecheon-ro,서울특별시,종로구,1,17508,숭인동,,,0,,,175,111103100021 
11110,3100021,0,청계천로,Cheonggyecheon-ro,서울특별시,종로구,2,0,,,,0,,,,111103100021 
11110,3100022,1,혜화로,Hyehwa-ro,서울특별시,종로구,1,16901,혜화동,,,0,,,169,111103100022 
11110,3100022,2,혜화로,Hyehwa-ro,서울특별시,종로구,1,17002,명륜1가,,,0,,,170,111103100022 
11110,3100022,3,혜화로,Hyehwa-ro,서울특별시,종로구,1,17103,명륜2가,,,0,,,171,111103100022 
11110,3100022,0,혜화로,Hyehwa-ro,서울특별시,종로구,2,0,,,,0,,,,111103100022 
11110,4100001,1,경교장1길,Gyeonggyojang 1-gil,서울특별시,종로구,1,17601,교남동,,,0,,,176,111104100001 
11110,4100001,2,경교장1길,Gyeonggyojang 1-gil,서울특별시,종로구,1,17702,평동,,,0,,,177,111104100001 
11110,4100001,3,경교장1길,Gyeonggyojang 1-gil,서울특별시,종로구,1,17803,송월동,,,0,,,178,111104100001 
11110,4100001,0,경교장1길,Gyeonggyojang 1-gil,서울특별시,종로구,2,0,,,,0,,,,111104100001 
11110,4100002,1,경교장길,Gyeonggyojang-gil,서울특별시,종로구,1,17601,교남동,,,0,,,176,111104100002 
11110,4100002,2,경교장길,Gyeonggyojang-gil,서울특별시,종로구,1,17702,평동,,,0,,,177,111104100002 
11110,4100002,3,경교장길,Gyeonggyojang-gil,서울특별시,종로구,1,17803,송월동,,,0,,,178,111104100002 
11110,4100002,0,경교장길,Gyeonggyojang-gil,서울특별시,종로구,2,0,,,,0,,,,111104100002 
11110,4100003,1,경희궁1가길,Gyeonghuigung 1ga-gil,서울특별시,종로구,1,12101,신문로2가,,,0,,,121,111104100003 
11110,4100003,0,경희궁1가길,Gyeonghuigung 1ga-gil,서울특별시,종로구,2,0,,,,0,,,,111104100003 
11110,4100004,1,경희궁1길,Gyeonghuigung 1-gil,서울특별시,종로구,1,12101,신문로2가,,,0,,,121,111104100004 
11110,4100004,0,경희궁1길,Gyeonghuigung 1-gil,서울특별시,종로구,2,0,,,,0,,,,111104100004 
11110,4100005,1,경희궁2길,Gyeonghuigung 2-gil,서울특별시,종로구,1,11801,내수동,,,0,,,118,111104100005 
11110,4100005,2,경희궁2길,Gyeonghuigung 2-gil,서울특별시,종로구,1,12102,신문로2가,,,0,,,121,111104100005 
11110,4100005,0,경희궁2길,Gyeonghuigung 2-gil,서울특별시,종로구,2,0,,,,0,,,,111104100005 
11110,4100006,1,경희궁3가길,Gyeonghuigung 3ga-gil,서울특별시,종로구,1,11501,사직동,,,0,,,115,111104100006 
11110,4100006,2,경희궁3가길,Gyeonghuigung 3ga-gil,서울특별시,종로구,1,12102,신문로2가,,,0,,,121,111104100006 
11110,4100006,0,경희궁3가길,Gyeonghuigung 3ga-gil,서울특별시,종로구,2,0,,,,0,,,,111104100006 
11140,4103033,0,다산로16길,Dasan-ro 16-gil,서울특별시,중구,2,0,,3101014,,0,,,,111404103033 
11140,4103034,1,다산로18길,Dasan-ro 18-gil,서울특별시,중구,1,16201,신당동,3101014,,0,,,162,111404103034 
11140,4103034,0,다산로18길,Dasan-ro 18-gil,서울특별시,중구,2,0,,3101014,,0,,,,111404103034 
11140,4103035,1,다산로19길,Dasan-ro 19-gil,서울특별시,중구,1,16201,신당동,3101014,,0,,,162,111404103035 
11140,4103035,0,다산로19길,Dasan-ro 19-gil,서울특별시,중구,2,0,,3101014,,0,,,,111404103035 
11140,4103036,1,다산로20길,Dasan-ro 20-gil,서울특별시,중구,1,16201,신당동,3101014,,0,,,162,111404103036 
11140,4103036,0,다산로20길,Dasan-ro 20-gil,서울특별시,중구,2,0,,3101014,,0,,,,111404103036 
11140,4103037,1,다산로21길,Dasan-ro 21-gil,서울특별시,중구,1,16201,신당동,3101014,,0,,,162,111404103037 
11140,4103037,0,다산로21길,Dasan-ro 21-gil,서울특별시,중구,2,0,,3101014,,0,,,,111404103037 
11140,4103038,1,다산로22길,Dasan-ro 22-gil,서울특별시,중구,1,16201,신당동,3101014,,0,,,162,111404103038 
11140,4103038,0,다산로22길,Dasan-ro 22-gil,서울특별시,중구,2,0,,3101014,,0,,,,111404103038 
11140,4103039,1,다산로24가길,Dasan-ro 24ga-gil,서울특별시,중구,1,16201,신당동,3101014,,0,,,162,111404103039 
11140,4103039,0,다산로24가길,Dasan-ro 24ga-gil,서울특별시,중구,2,0,,3101014,,0,,,,111404103039 
11140,2005001,3,세종대로,Sejong-daero,서울특별시,중구,1,11303,북창동,,,0,,,113,111402005001 
11140,2005001,4,세종대로,Sejong-daero,서울특별시,중구,1,11404,태평로2가,,,0,,,114,111402005001 
11140,2005001,5,세종대로,Sejong-daero,서울특별시,중구,1,11705,남대문로4가,,,0,,,117,111402005001 
11140,2005001,6,세종대로,Sejong-daero,서울특별시,중구,1,11806,남대문로5가,,,0,,,118,111402005001 
11140,2005001,7,세종대로,Sejong-daero,서울특별시,중구,1,11907,봉래동1가,,,0,,,119,111402005001 
11140,2005001,8,세종대로,Sejong-daero,서울특별시,중구,1,16608,서소문동,,,0,,,166,111402005001 
11140,2005001,9,세종대로,Sejong-daero,서울특별시,중구,1,16709,정동,,,0,,,167,111402005001 
11140,2005001,0,세종대로,Sejong-daero,서울특별시,중구,2,0,,,,0,,,,111402005001 
11140,2005005,1,한강대로,Hangang-daero,서울특별시,중구,1,11801,남대문로5가,,,0,,,118,111402005005 
11140,2005005,2,한강대로,Hangang-daero,서울특별시,중구,1,12002,봉래동2가,,,0,,,120,111402005005 
11140,2005005,0,한강대로,Hangang-daero,서울특별시,중구,2,0,,,,0,,,,111402005005 
11140,2100001,1,삼일대로,Samil-daero,서울특별시,중구,1,10501,을지로2가,,,0,,,105,111402100001 
11140,2100001,2,삼일대로,Samil-daero,서울특별시,중구,1,10902,장교동,,,0,,,109,111402100001 
11140,2100001,3,삼일대로,Samil-daero,서울특별시,중구,1,12503,충무로2가,,,0,,,125,111402100001 
11140,2100001,4,삼일대로,Samil-daero,서울특별시,중구,1,13104,저동1가,,,0,,,131,111402100001 
11140,2100001,5,삼일대로,Samil-daero,서울특별시,중구,1,14205,예장동,,,0,,,142,111402100001 
11110,4100509,0,평창36길,Pyeongchang 36-gil,서울특별시,종로구,2,0,,,,0,,,,111104100509 
11110,4100510,1,평창3길,Pyeongchang 3-gil,서울특별시,종로구,1,18301,평창동,,,0,,,183,111104100510 
11110,4100510,0,평창3길,Pyeongchang 3-gil,서울특별시,종로구,2,0,,,,0,,,,111104100510 
11110,4100511,1,평창40길,Pyeongchang 40-gil,서울특별시,종로구,1,18301,평창동,,,0,,,183,111104100511 
11110,4100016,1,낙산2길,Naksan 2-gil,서울특별시,종로구,1,16801,동숭동,,,0,,,168,111104100016 
11110,4100016,0,낙산2길,Naksan 2-gil,서울특별시,종로구,2,0,,,,0,,,,111104100016 
11110,4100017,1,낙산3길,Naksan 3-gil,서울특별시,종로구,1,16801,동숭동,,,0,,,168,111104100017 
11110,4100017,0,낙산3길,Naksan 3-gil,서울특별시,종로구,2,0,,,,0,,,,111104100017 
11110,4100018,1,낙산4길,Naksan 4-gil,서울특별시,종로구,1,16501,이화동,,,0,,,165,111104100018 
11110,4100018,2,낙산4길,Naksan 4-gil,서울특별시,종로구,1,16802,동숭동,,,0,,,168,111104100018 
11110,4100018,0,낙산4길,Naksan 4-gil,서울특별시,종로구,2,0,,,,0,,,,111104100018 
11110,4100019,1,낙산5길,Naksan 5-gil,서울특별시,종로구,1,17401,창신동,,,0,,,174,111104100019 
11110,4100019,0,낙산5길,Naksan 5-gil,서울특별시,종로구,2,0,,,,0,,,,111104100019 
11110,4100020,1,낙산길,Naksan-gil,서울특별시,종로구,1,16801,동숭동,,,0,,,168,111104100020 
11110,4100020,2,낙산길,Naksan-gil,서울특별시,종로구,1,17402,창신동,,,0,,,174,111104100020 
11110,4100020,3,낙산길,Naksan-gil,서울특별시,종로구,1,17503,숭인동,,,0,,,175,111104100020 
11110,4100020,0,낙산길,Naksan-gil,서울특별시,종로구,2,0,,,,0,,,,111104100020 
11110,4100021,1,낙산성곽1길,Naksanseonggwak 1-gil,서울특별시,종로구,1,17401,창신동,,,0,,,174,111104100021 
11110,4100021,0,낙산성곽1길,Naksanseonggwak 1-gil,서울특별시,종로구,2,0,,,,0,,,,111104100021 
11110,4100022,1,낙산성곽길,Naksanseonggwak-gil,서울특별시,종로구,1,17401,창신동,,,0,,,174,111104100022 
11110,2005001,1,세종대로,Sejong-daero,서울특별시,종로구,1,11901,세종로,,,0,,,119,111102005001 
11110,2005001,2,세종대로,Sejong-daero,서울특별시,종로구,1,12602,종로1가,,,0,,,126,111102005001 
11110,2005001,0,세종대로,Sejong-daero,서울특별시,종로구,2,0,,,,0,,,,111102005001 
11110,2100001,1,삼일대로,Samil-daero,서울특별시,종로구,1,13201,운니동,,,0,,,132,111102100001 
11110,2100001,2,삼일대로,Samil-daero,서울특별시,종로구,1,13402,경운동,,,0,,,134,111102100001 
11110,2100001,3,삼일대로,Samil-daero,서울특별시,종로구,1,13503,관철동,,,0,,,135,111102100001 
11110,2100001,4,삼일대로,Samil-daero,서울특별시,종로구,1,13604,인사동,,,0,,,136,111102100001 
11110,2100001,5,삼일대로,Samil-daero,서울특별시,종로구,1,13705,낙원동,,,0,,,137,111102100001 
11110,2100001,6,삼일대로,Samil-daero,서울특별시,종로구,1,13806,종로2가,,,0,,,138,111102100001 
11110,2100001,0,삼일대로,Samil-daero,서울특별시,종로구,2,0,,,,0,,,,111102100001 
11110,2100002,1,필운대로,Pirundae-ro,서울특별시,종로구,1,10201,신교동,,,0,,,102,111102100002 
11110,2100002,2,필운대로,Pirundae-ro,서울특별시,종로구,1,10802,통인동,,,0,,,108,111102100002 
11110,2100002,3,필운대로,Pirundae-ro,서울특별시,종로구,1,11003,누하동,,,0,,,110,111102100002 
11110,2100002,4,필운대로,Pirundae-ro,서울특별시,종로구,1,11104,옥인동,,,0,,,111,111102100002 
11110,2100002,5,필운대로,Pirundae-ro,서울특별시,종로구,1,11305,필운동,,,0,,,113,111102100002 
11110,2100002,0,필운대로,Pirundae-ro,서울특별시,종로구,2,0,,,,0,,,,111102100002 
11110,3000008,1,통일로,Tongil-ro,서울특별시,종로구,1,17601,교남동,,,0,,,176,111103000008 
11110,3000008,2,통일로,Tongil-ro,서울특별시,종로구,1,17702,평동,,,0,,,177,111103000008 
11110,3000008,3,통일로,Tongil-ro,서울특별시,종로구,1,17803,송월동,,,0,,,178,111103000008 
11110,3000008,4,통일로,Tongil-ro,서울특별시,종로구,1,17904,홍파동,,,0,,,179,111103000008 
11110,3000008,5,통일로,Tongil-ro,서울특별시,종로구,1,18005,교북동,,,0,,,180,111103000008 
11110,3000008,6,통일로,Tongil-ro,서울특별시,종로구,1,18706,무악동,,,0,,,187,111103000008 
11110,3000008,0,통일로,Tongil-ro,서울특별시,종로구,2,0,,,,0,,,,111103000008 
11110,3005001,1,동호로,Dongho-ro,서울특별시,종로구,1,16301,종로5가,,,0,,,163,111103005001 
11110,3005001,0,동호로,Dongho-ro,서울특별시,종로구,2,0,,,,0,,,,111103005001 
11110,3005002,1,무교로,Mugyo-ro,서울특별시,종로구,1,12301,서린동,,,0,,,123,111103005002 
11110,3005002,0,무교로,Mugyo-ro,서울특별시,종로구,2,0,,,,0,,,,111103005002 
11110,3005003,1,보문로,Bomun-ro,서울특별시,종로구,1,17501,숭인동,,,0,,,175,111103005003 
11110,3005003,0,보문로,Bomun-ro,서울특별시,종로구,2,0,,,,0,,,,111103005003 
11110,3005004,1,새문안로,Saemunan-ro,서울특별시,종로구,1,11701,당주동,,,0,,,117,111103005004 
11110,3005004,2,새문안로,Saemunan-ro,서울특별시,종로구,1,11902,세종로,,,0,,,119,111103005004 
11110,3005004,3,새문안로,Saemunan-ro,서울특별시,종로구,1,12003,신문로1가,,,0,,,120,111103005004 
11110,3005004,4,새문안로,Saemunan-ro,서울특별시,종로구,1,12104,신문로2가,,,0,,,121,111103005004 
11110,3005004,5,새문안로,Saemunan-ro,서울특별시,종로구,1,17705,평동,,,0,,,177,111103005004 
11110,3005004,0,새문안로,Saemunan-ro,서울특별시,종로구,2,0,,,,0,,,,111103005004 
11110,4100285,1,자하문로33길,Jahamun-ro 33-gil,서울특별시,종로구,1,10101,청운동,3100012,,0,,,101,111104100285 
11140,4103040,1,다산로24길,Dasan-ro 24-gil,서울특별시,중구,1,16201,신당동,3101014,,0,,,162,111404103040 
11140,4103040,0,다산로24길,Dasan-ro 24-gil,서울특별시,중구,2,0,,3101014,,0,,,,111404103040 
11140,4103041,1,다산로25길,Dasan-ro 25-gil,서울특별시,중구,1,16201,신당동,3101014,,0,,,162,111404103041 
11140,4103041,0,다산로25길,Dasan-ro 25-gil,서울특별시,중구,2,0,,3101014,,0,,,,111404103041 
11140,4103042,1,다산로27길,Dasan-ro 27-gil,서울특별시,중구,1,16201,신당동,3101014,,0,,,162,111404103042 
11140,4103042,0,다산로27길,Dasan-ro 27-gil,서울특별시,중구,2,0,,3101014,,0,,,,111404103042 
11140,4103043,1,다산로28가길,Dasan-ro 28ga-gil,서울특별시,중구,1,16201,신당동,3101014,,0,,,162,111404103043 
11140,3101011,17,퇴계로,Toegye-ro,서울특별시,중구,1,14417,장충동2가,,,0,,,144,111403101011 
11140,3101011,18,퇴계로,Toegye-ro,서울특별시,중구,1,14518,광희동1가,,,0,,,145,111403101011 
11140,3101011,19,퇴계로,Toegye-ro,서울특별시,중구,1,14619,광희동2가,,,0,,,146,111403101011 
11140,3101011,20,퇴계로,Toegye-ro,서울특별시,중구,1,14720,쌍림동,,,0,,,147,111403101011 
11140,3101011,21,퇴계로,Toegye-ro,서울특별시,중구,1,14921,을지로7가,,,0,,,149,111403101011 
11140,3101011,22,퇴계로,Toegye-ro,서울특별시,중구,1,15422,오장동,,,0,,,154,111403101011 
11140,3101011,23,퇴계로,Toegye-ro,서울특별시,중구,1,15823,충무로3가,,,0,,,158,111403101011 
11140,3101011,24,퇴계로,Toegye-ro,서울특별시,중구,1,16224,신당동,,,0,,,162,111403101011 
11140,3101011,25,퇴계로,Toegye-ro,서울특별시,중구,1,16325,흥인동,,,0,,,163,111403101011 
11140,3101011,26,퇴계로,Toegye-ro,서울특별시,중구,1,16426,무학동,,,0,,,164,111403101011 
11140,3101011,27,퇴계로,Toegye-ro,서울특별시,중구,1,16527,황학동,,,0,,,165,111403101011 
11140,3101011,0,퇴계로,Toegye-ro,서울특별시,중구,2,0,,,,0,,,,111403101011 
11140,3101012,1,필동로,Pildong-ro,서울특별시,중구,1,13801,필동2가,,,0,,,138,111403101012 
11140,3101012,2,필동로,Pildong-ro,서울특별시,중구,1,13902,필동3가,,,0,,,139,111403101012 
11140,3101012,3,필동로,Pildong-ro,서울특별시,중구,1,14403,장충동2가,,,0,,,144,111403101012 
11140,3101012,0,필동로,Pildong-ro,서울특별시,중구,2,0,,,,0,,,,111403101012 
11140,3101014,1,다산로,Dasan-ro,서울특별시,중구,1,16201,신당동,,,0,,,162,111403101014 
11140,3101014,2,다산로,Dasan-ro,서울특별시,중구,1,16302,흥인동,,,0,,,163,111403101014 
11140,3101014,3,다산로,Dasan-ro,서울특별시,중구,1,16403,무학동,,,0,,,164,111403101014 
11140,3101014,0,다산로,Dasan-ro,서울특별시,중구,2,0,,,,0,,,,111403101014 
11140,3101016,1,만리재로,Mallijae-ro,서울특별시,중구,1,17301,만리동1가,,,0,,,173,111403101016 
11140,3101016,2,만리재로,Mallijae-ro,서울특별시,중구,1,17402,만리동2가,,,0,,,174,111403101016 
11140,3101016,0,만리재로,Mallijae-ro,서울특별시,중구,2,0,,,,0,,,,111403101016 
11140,3101018,1,소월로,Sowol-ro,서울특별시,중구,1,11201,남창동,,,0,,,112,111403101018 
11140,3101018,2,소월로,Sowol-ro,서울특별시,중구,1,11802,남대문로5가,,,0,,,118,111403101018 
11140,3101018,0,소월로,Sowol-ro,서울특별시,중구,2,0,,,,0,,,,111403101018 
11140,3101019,1,손기정로,Songijeong-ro,서울특별시,중구,1,17401,만리동2가,,,0,,,174,111403101019 
11140,3101019,0,손기정로,Songijeong-ro,서울특별시,중구,2,0,,,,0,,,,111403101019 
11140,3101021,2,장충단로,Jangchungdan-ro,서울특별시,중구,1,14302,장충동1가,,,0,,,143,111403101021 
11140,3101021,3,장충단로,Jangchungdan-ro,서울특별시,중구,1,14403,장충동2가,,,0,,,144,111403101021 
11140,3101021,4,장충단로,Jangchungdan-ro,서울특별시,중구,1,14504,광희동1가,,,0,,,145,111403101021 
11140,3101021,5,장충단로,Jangchungdan-ro,서울특별시,중구,1,14605,광희동2가,,,0,,,146,111403101021 
11140,3101021,6,장충단로,Jangchungdan-ro,서울특별시,중구,1,14706,쌍림동,,,0,,,147,111403101021 
11140,3101021,7,장충단로,Jangchungdan-ro,서울특별시,중구,1,14807,을지로6가,,,0,,,148,111403101021 
11140,3101021,8,장충단로,Jangchungdan-ro,서울특별시,중구,1,14908,을지로7가,,,0,,,149,111403101021 
11140,3101021,9,장충단로,Jangchungdan-ro,서울특별시,중구,1,16209,신당동,,,0,,,162,111403101021 
11140,3101021,0,장충단로,Jangchungdan-ro,서울특별시,중구,2,0,,,,0,,,,111403101021 
11140,3101023,1,청파로,Cheongpa-ro,서울특별시,중구,1,12001,봉래동2가,,,0,,,120,111403101023 
11140,3101023,2,청파로,Cheongpa-ro,서울특별시,중구,1,17102,중림동,,,0,,,171,111403101023 
11140,3101023,0,청파로,Cheongpa-ro,서울특별시,중구,2,0,,,,0,,,,111403101023 
11140,3101024,1,후암로,Huam-ro,서울특별시,중구,1,11801,남대문로5가,,,0,,,118,111403101024 
11140,3101024,0,후암로,Huam-ro,서울특별시,중구,2,0,,,,0,,,,111403101024 
11140,4103002,1,난계로10길,Nangye-ro 10-gil,서울특별시,중구,1,16201,신당동,3100018,,0,,,162,111404103002 
